,0
53128,1
53129,0
53130,0
53131,1
53132,0
53133,0
53134,0
53135,1
53136,0
53137,0
53138,1
53139,0
53140,0
53141,1
53142,1
53143,1
53144,0
53145,1
53146,0
53147,0
53148,0
53149,0
53150,0
53151,1
53152,1
53153,0
53154,0
53155,0
53156,0
53157,0
53158,1
53159,0
53160,0
53161,1
53162,0
53163,0
53164,1
53165,1
53166,1
53167,1
53168,1
53169,1
53170,1
53171,1
53172,1
53173,0
53174,0
53175,1
53176,1
53177,0
53178,1
53179,1
53180,1
53181,0
53182,1
53183,0
53184,0
53185,0
53186,1
53187,1
53188,1
53189,1
53190,0
53191,1
53192,1
53193,1
53194,0
53195,0
53196,1
53197,0
53198,1
53199,1
53200,0
53201,0
53202,1
53203,1
53204,1
53205,0
53206,1
53207,1
53208,0
53209,0
53210,1
53211,1
53212,1
53213,1
53214,0
53215,1
53216,1
53217,0
53218,0
53219,1
53220,0
53221,1
53222,0
53223,0
53224,0
53225,1
53226,0
53227,0
53228,0
53229,0
53230,0
53231,1
53232,1
53233,1
53234,0
53235,1
53236,1
53237,1
53238,1
53239,1
53240,1
53241,0
53242,0
53243,1
53244,1
53245,1
53246,0
53247,1
53248,0
53249,0
53250,0
53251,0
53252,0
53253,0
53254,0
53255,0
53256,1
53257,0
53258,1
53259,1
53260,1
53261,1
53262,1
53263,1
53264,1
53265,1
53266,1
53267,1
53268,1
53269,1
53270,0
53271,0
53272,0
53273,1
53274,1
53275,1
53276,1
53277,0
53278,0
53279,1
53280,0
53281,0
53282,0
53283,1
53284,0
53285,0
53286,0
53287,0
53288,0
53289,1
53290,0
53291,1
53292,0
53293,1
53294,0
53295,1
53296,1
53297,1
53298,1
53299,0
53300,0
53301,0
53302,1
53303,0
53304,1
53305,1
53306,0
53307,1
53308,0
53309,1
53310,1
53311,1
53312,1
53313,1
53314,0
53315,1
53316,0
53317,0
53318,0
53319,0
53320,1
53321,0
53322,0
53323,0
53324,0
53325,1
53326,1
53327,0
53328,0
53329,0
53330,0
53331,1
53332,1
53333,0
53334,0
53335,0
53336,0
53337,1
53338,0
53339,0
53340,0
53341,0
53342,1
53343,0
53344,0
53345,0
53346,1
53347,1
53348,0
53349,1
53350,1
53351,0
53352,1
53353,1
53354,0
53355,1
53356,1
53357,1
53358,1
53359,0
53360,0
53361,1
53362,1
53363,0
53364,0
53365,1
53366,1
53367,0
53368,0
53369,1
53370,0
53371,0
53372,0
53373,1
53374,0
53375,0
53376,1
53377,1
53378,1
53379,1
53380,1
53381,0
53382,0
53383,0
53384,0
53385,1
53386,1
53387,1
53388,0
53389,1
53390,1
53391,0
53392,0
53393,1
53394,1
53395,1
53396,0
53397,0
53398,1
53399,0
53400,1
53401,0
53402,0
53403,0
53404,0
53405,1
53406,1
53407,0
53408,1
53409,1
53410,1
53411,0
53412,1
53413,1
53414,0
53415,1
53416,0
53417,1
53418,1
53419,0
53420,1
53421,1
53422,0
53423,1
53424,0
53425,1
53426,1
53427,0
53428,1
53429,1
53430,1
53431,1
53432,1
53433,0
53434,1
53435,1
53436,0
53437,0
53438,1
53439,1
53440,1
53441,1
53442,0
53443,1
53444,0
53445,0
53446,1
53447,1
53448,0
53449,0
53450,0
53451,0
53452,0
53453,0
53454,1
53455,1
53456,0
53457,1
53458,1
53459,1
53460,0
53461,0
53462,0
53463,0
53464,0
53465,0
53466,1
53467,0
53468,0
53469,1
53470,0
53471,1
53472,0
53473,0
53474,0
53475,0
53476,1
53477,1
53478,1
53479,0
53480,0
53481,1
53482,0
53483,0
53484,1
53485,0
53486,1
53487,0
53488,1
53489,0
53490,1
53491,1
53492,1
53493,0
53494,1
53495,1
53496,0
53497,0
53498,1
53499,1
53500,1
53501,1
53502,1
53503,1
53504,0
53505,0
53506,0
53507,1
53508,0
53509,1
53510,1
53511,0
53512,0
53513,0
53514,1
53515,0
53516,0
53517,0
53518,0
53519,1
53520,0
53521,1
53522,1
53523,0
53524,1
53525,1
53526,0
53527,0
53528,0
53529,0
53530,0
53531,1
53532,0
53533,0
53534,1
53535,0
53536,1
53537,1
53538,0
53539,1
53540,0
53541,0
53542,0
53543,1
53544,0
53545,1
53546,0
53547,1
53548,1
53549,0
53550,1
53551,1
53552,1
53553,1
53554,1
53555,0
53556,1
53557,1
53558,0
53559,1
53560,0
53561,1
53562,1
53563,0
53564,0
53565,1
53566,0
53567,0
53568,0
53569,0
53570,1
53571,0
53572,1
53573,1
53574,1
53575,1
53576,0
53577,0
53578,1
53579,0
53580,1
53581,0
53582,0
53583,1
53584,0
53585,0
53586,1
53587,0
53588,1
53589,0
53590,0
53591,1
53592,0
53593,1
53594,0
53595,0
53596,0
53597,1
53598,1
53599,1
53600,0
53601,0
53602,0
53603,0
53604,1
53605,1
53606,1
53607,0
53608,0
53609,0
53610,0
53611,0
53612,1
53613,0
53614,1
53615,1
53616,0
53617,0
53618,1
53619,0
53620,1
53621,1
53622,1
53623,0
53624,1
53625,0
53626,1
53627,1
53628,0
53629,0
53630,0
53631,0
53632,0
53633,1
53634,1
53635,1
53636,1
53637,1
53638,1
53639,0
53640,1
53641,0
53642,1
53643,0
53644,1
53645,1
53646,1
53647,0
53648,1
53649,1
53650,0
53651,1
53652,0
53653,0
53654,0
53655,0
53656,1
53657,0
53658,1
53659,0
53660,0
53661,0
53662,0
53663,1
53664,1
53665,0
53666,1
53667,0
53668,1
53669,1
53670,1
53671,0
53672,0
53673,0
53674,1
53675,0
53676,1
53677,1
53678,1
53679,0
53680,1
53681,0
53682,1
53683,0
53684,1
53685,1
53686,0
53687,0
53688,1
53689,1
53690,1
53691,1
53692,0
53693,0
53694,1
53695,1
53696,0
53697,0
53698,0
53699,1
53700,1
53701,1
53702,1
53703,0
53704,0
53705,0
53706,1
53707,0
53708,0
53709,0
53710,0
53711,1
53712,1
53713,1
53714,1
53715,1
53716,1
53717,0
53718,1
53719,0
53720,0
53721,0
53722,0
53723,1
53724,1
53725,1
53726,1
53727,1
53728,0
53729,0
53730,1
53731,1
53732,1
53733,1
53734,1
53735,0
53736,0
53737,1
53738,1
53739,1
53740,0
53741,1
53742,0
53743,1
53744,0
53745,0
53746,0
53747,1
53748,1
53749,0
53750,1
53751,0
53752,0
53753,0
53754,1
53755,1
53756,0
53757,1
53758,1
53759,0
53760,0
53761,1
53762,0
53763,0
53764,1
53765,1
53766,0
53767,1
53768,0
53769,1
53770,0
53771,0
53772,0
53773,0
53774,1
53775,1
53776,0
53777,0
53778,0
53779,1
53780,0
53781,1
53782,0
53783,1
53784,0
53785,0
53786,0
53787,1
53788,1
53789,1
53790,0
53791,1
53792,1
53793,0
53794,1
53795,1
53796,1
53797,1
53798,1
53799,0
53800,1
53801,1
53802,1
53803,0
53804,0
53805,0
53806,0
53807,1
53808,1
53809,1
53810,1
53811,0
53812,1
53813,0
53814,0
53815,0
53816,1
53817,1
53818,0
53819,1
53820,1
53821,0
53822,0
53823,1
53824,0
53825,1
53826,1
53827,0
53828,1
53829,1
53830,0
53831,0
53832,0
53833,1
53834,0
53835,1
53836,0
53837,1
53838,0
53839,1
53840,1
53841,1
53842,1
53843,0
53844,1
53845,1
53846,0
53847,0
53848,0
53849,1
53850,0
53851,1
53852,0
53853,0
53854,0
53855,0
53856,0
53857,1
53858,1
53859,1
53860,0
53861,0
53862,1
53863,0
53864,1
53865,0
53866,0
53867,1
53868,0
53869,1
53870,0
53871,1
53872,1
53873,1
53874,0
53875,1
53876,0
53877,0
53878,0
53879,0
53880,1
53881,1
53882,0
53883,1
53884,0
53885,1
53886,0
53887,0
53888,1
53889,0
53890,0
53891,1
53892,1
53893,1
53894,1
53895,1
53896,1
53897,0
53898,1
53899,0
53900,1
53901,1
53902,1
53903,0
53904,0
53905,1
53906,0
53907,0
53908,0
53909,1
53910,1
53911,0
53912,1
53913,0
53914,1
53915,1
53916,1
53917,0
53918,0
53919,0
53920,1
53921,1
53922,1
53923,1
53924,0
53925,1
53926,1
53927,0
53928,1
53929,1
53930,1
53931,0
53932,1
53933,0
53934,1
53935,0
53936,0
53937,1
53938,0
53939,1
53940,1
53941,1
53942,0
53943,0
53944,1
53945,0
53946,0
53947,0
53948,0
53949,1
53950,1
53951,1
53952,0
53953,0
53954,1
53955,0
53956,1
53957,1
53958,0
53959,0
53960,1
53961,1
53962,0
53963,0
53964,0
53965,1
53966,0
53967,1
53968,0
53969,1
53970,1
53971,0
53972,0
53973,0
53974,1
53975,1
53976,1
53977,0
53978,1
53979,1
53980,0
53981,0
53982,1
53983,1
53984,1
53985,1
53986,0
53987,1
53988,1
53989,0
53990,1
53991,0
53992,1
53993,1
53994,1
53995,0
53996,1
53997,1
53998,0
53999,1
54000,0
54001,0
54002,0
54003,0
54004,1
54005,1
54006,1
54007,0
54008,0
54009,1
54010,1
54011,0
54012,0
54013,0
54014,1
54015,1
54016,1
54017,1
54018,1
54019,0
54020,0
54021,1
54022,0
54023,0
54024,1
54025,0
54026,1
54027,0
54028,1
54029,1
54030,1
54031,1
54032,1
54033,1
54034,1
54035,1
54036,1
54037,1
54038,1
54039,1
54040,0
54041,0
54042,1
54043,1
54044,0
54045,1
54046,1
54047,0
54048,0
54049,1
54050,0
54051,0
54052,0
54053,1
54054,0
54055,0
54056,0
54057,0
54058,0
54059,1
54060,0
54061,0
54062,1
54063,0
54064,1
54065,0
54066,0
54067,1
54068,1
54069,1
54070,0
54071,1
54072,1
54073,1
54074,0
54075,1
54076,0
54077,0
54078,0
54079,1
54080,1
54081,1
54082,1
54083,0
54084,1
54085,0
54086,1
54087,1
54088,1
54089,1
54090,0
54091,0
54092,0
54093,0
54094,1
54095,1
54096,0
54097,1
54098,0
54099,0
54100,0
54101,1
54102,0
54103,0
54104,1
54105,0
54106,0
54107,0
54108,0
54109,1
54110,0
54111,1
54112,0
54113,1
54114,1
54115,0
54116,1
54117,1
54118,0
54119,0
54120,1
54121,1
54122,0
54123,0
54124,1
54125,1
54126,0
54127,0
54128,0
54129,1
54130,1
54131,0
54132,0
54133,0
54134,0
54135,0
54136,0
54137,0
54138,0
54139,1
54140,1
54141,0
54142,1
54143,1
54144,0
54145,1
54146,1
54147,1
54148,0
54149,0
54150,0
54151,0
54152,1
54153,1
54154,0
54155,0
54156,0
54157,0
54158,0
54159,0
54160,1
54161,1
54162,0
54163,0
54164,1
54165,0
54166,0
54167,0
54168,0
54169,0
54170,1
54171,0
54172,1
54173,0
54174,0
54175,0
54176,1
54177,0
54178,0
54179,0
54180,0
54181,0
54182,1
54183,0
54184,0
54185,0
54186,1
54187,0
54188,1
54189,1
54190,1
54191,1
54192,0
54193,0
54194,0
54195,0
54196,1
54197,0
54198,0
54199,1
54200,0
54201,1
54202,0
54203,0
54204,0
54205,0
54206,0
54207,0
54208,0
54209,0
54210,1
54211,0
54212,0
54213,1
54214,1
54215,1
54216,0
54217,0
54218,1
54219,0
54220,0
54221,0
54222,1
54223,0
54224,0
54225,0
54226,0
54227,1
54228,1
54229,1
54230,1
54231,1
54232,0
54233,1
54234,0
54235,0
54236,0
54237,0
54238,0
54239,0
54240,0
54241,0
54242,1
54243,0
54244,1
54245,1
54246,0
54247,0
54248,1
54249,1
54250,0
54251,0
54252,1
54253,0
54254,0
54255,0
54256,0
54257,0
54258,0
54259,0
54260,1
54261,1
54262,1
54263,1
54264,1
54265,1
54266,0
54267,1
54268,1
54269,1
54270,0
54271,0
54272,0
54273,0
54274,1
54275,1
54276,0
54277,0
54278,0
54279,0
54280,1
54281,1
54282,1
54283,0
54284,0
54285,0
54286,0
54287,1
54288,1
54289,0
54290,1
54291,1
54292,1
54293,0
54294,0
54295,1
54296,0
54297,0
54298,1
54299,0
54300,0
54301,1
54302,1
54303,1
54304,0
54305,1
54306,1
54307,1
54308,0
54309,1
54310,0
54311,1
54312,1
54313,0
54314,1
54315,1
54316,1
54317,0
54318,0
54319,0
54320,1
54321,1
54322,1
54323,0
54324,1
54325,1
54326,1
54327,1
54328,0
54329,0
54330,1
54331,0
54332,0
54333,0
54334,0
54335,0
54336,0
54337,0
54338,0
54339,0
54340,1
54341,0
54342,1
54343,1
54344,1
54345,0
54346,0
54347,1
54348,0
54349,0
54350,0
54351,1
54352,0
54353,0
54354,0
54355,0
54356,0
54357,0
54358,0
54359,0
54360,0
54361,0
54362,0
54363,0
54364,1
54365,0
54366,0
54367,0
54368,0
54369,0
54370,0
54371,0
54372,1
54373,0
54374,0
54375,0
54376,0
54377,1
54378,1
54379,0
54380,0
54381,1
54382,0
54383,1
54384,1
54385,0
54386,0
54387,0
54388,1
54389,0
54390,0
54391,1
54392,0
54393,0
54394,0
54395,1
54396,1
54397,1
54398,1
54399,0
54400,0
54401,1
54402,0
54403,0
54404,1
54405,0
54406,1
54407,0
54408,0
54409,1
54410,1
54411,1
54412,1
54413,1
54414,0
54415,1
54416,0
54417,1
54418,1
54419,1
54420,1
54421,1
54422,0
54423,0
54424,1
54425,0
54426,0
54427,1
54428,0
54429,0
54430,0
54431,1
54432,0
54433,1
54434,0
54435,1
54436,0
54437,0
54438,1
54439,0
54440,1
54441,1
54442,0
54443,0
54444,1
54445,1
54446,1
54447,0
54448,0
54449,1
54450,0
54451,1
54452,0
54453,1
54454,0
54455,1
54456,0
54457,0
54458,1
54459,0
54460,0
54461,1
54462,1
54463,1
54464,0
54465,0
54466,1
54467,1
54468,1
54469,1
54470,1
54471,0
54472,1
54473,1
54474,0
54475,0
54476,0
54477,1
54478,0
54479,0
54480,0
54481,1
54482,0
54483,1
54484,1
54485,0
54486,1
54487,0
54488,1
54489,1
54490,1
54491,1
54492,0
54493,0
54494,1
54495,0
54496,1
54497,0
54498,0
54499,0
54500,0
54501,0
54502,1
54503,0
54504,0
54505,0
54506,0
54507,0
54508,0
54509,1
54510,0
54511,0
54512,1
54513,1
54514,1
54515,1
54516,0
54517,0
54518,0
54519,0
54520,1
54521,1
54522,1
54523,0
54524,0
54525,1
54526,0
54527,1
54528,1
54529,1
54530,1
54531,1
54532,0
54533,1
54534,1
54535,1
54536,0
54537,1
54538,1
54539,0
54540,1
54541,1
54542,0
54543,0
54544,0
54545,0
54546,1
54547,0
54548,0
54549,1
54550,1
54551,0
54552,0
54553,0
54554,1
54555,0
54556,1
54557,1
54558,1
54559,0
54560,0
54561,1
54562,1
54563,0
54564,1
54565,0
54566,1
54567,0
54568,1
54569,1
54570,0
54571,0
54572,0
54573,0
54574,1
54575,1
54576,0
54577,0
54578,1
54579,1
54580,0
54581,0
54582,1
54583,1
54584,0
54585,0
54586,1
54587,1
54588,1
54589,1
54590,0
54591,0
54592,1
54593,1
54594,1
54595,1
54596,0
54597,1
54598,1
54599,1
54600,1
54601,0
54602,0
54603,0
54604,0
54605,0
54606,1
54607,1
54608,0
54609,0
54610,1
54611,1
54612,0
54613,1
54614,1
54615,0
54616,0
54617,0
54618,0
54619,0
54620,1
54621,1
54622,1
54623,0
54624,0
54625,1
54626,1
54627,1
54628,1
54629,1
54630,1
54631,0
54632,1
54633,0
54634,0
54635,0
54636,1
54637,0
54638,0
54639,0
54640,1
54641,0
54642,0
54643,1
54644,0
54645,1
54646,1
54647,0
54648,0
54649,0
54650,1
54651,1
54652,0
54653,0
54654,0
54655,0
54656,0
54657,1
54658,0
54659,1
54660,0
54661,0
54662,0
54663,1
54664,1
54665,1
54666,1
54667,1
54668,1
54669,0
54670,1
54671,1
54672,1
54673,0
54674,0
54675,1
54676,0
54677,0
54678,1
54679,0
54680,1
54681,1
54682,1
54683,1
54684,0
54685,1
54686,1
54687,0
54688,1
54689,0
54690,1
54691,1
54692,1
54693,1
54694,0
54695,0
54696,1
54697,0
54698,0
54699,0
54700,0
54701,1
54702,1
54703,1
54704,1
54705,1
54706,0
54707,1
54708,1
54709,0
54710,0
54711,1
54712,1
54713,0
54714,1
54715,0
54716,0
54717,0
54718,0
54719,1
54720,0
54721,1
54722,0
54723,0
54724,0
54725,1
54726,0
54727,1
54728,0
54729,0
54730,1
54731,0
54732,1
54733,0
54734,1
54735,0
54736,1
54737,1
54738,0
54739,1
54740,1
54741,1
54742,1
54743,1
54744,0
54745,0
54746,0
54747,0
54748,1
54749,0
54750,1
54751,1
54752,0
54753,0
54754,0
54755,1
54756,0
54757,1
54758,1
54759,0
54760,1
54761,0
54762,0
54763,1
54764,1
54765,1
54766,0
54767,0
54768,0
54769,0
54770,1
54771,1
54772,1
54773,1
54774,1
54775,0
54776,0
54777,1
54778,1
54779,1
54780,0
54781,0
54782,1
54783,0
54784,0
54785,0
54786,1
54787,1
54788,1
54789,1
54790,0
54791,1
54792,0
54793,1
54794,0
54795,0
54796,1
54797,0
54798,0
54799,1
54800,1
54801,0
54802,1
54803,0
54804,0
54805,1
54806,1
54807,0
54808,0
54809,1
54810,1
54811,1
54812,0
54813,0
54814,1
54815,1
54816,0
54817,0
54818,1
54819,1
54820,1
54821,0
54822,1
54823,0
54824,1
54825,0
54826,0
54827,1
54828,0
54829,0
54830,1
54831,0
54832,0
54833,1
54834,0
54835,0
54836,0
54837,0
54838,1
54839,1
54840,0
54841,1
54842,1
54843,0
54844,0
54845,1
54846,0
54847,0
54848,0
54849,0
54850,0
54851,1
54852,1
54853,0
54854,0
54855,0
54856,0
54857,0
54858,1
54859,0
54860,0
54861,1
54862,1
54863,1
54864,0
54865,0
54866,0
54867,0
54868,0
54869,1
54870,1
54871,0
54872,0
54873,1
54874,0
54875,0
54876,1
54877,1
54878,1
54879,1
54880,0
54881,1
54882,1
54883,1
54884,0
54885,0
54886,1
54887,1
54888,1
54889,0
54890,1
54891,0
54892,1
54893,0
54894,0
54895,1
54896,0
54897,0
54898,0
54899,0
54900,1
54901,0
54902,0
54903,0
54904,1
54905,0
54906,1
54907,0
54908,1
54909,0
54910,1
54911,0
54912,0
54913,1
54914,0
54915,1
54916,0
54917,0
54918,1
54919,0
54920,1
54921,1
54922,0
54923,1
54924,1
54925,1
54926,1
54927,0
54928,0
54929,0
54930,1
54931,0
54932,0
54933,1
54934,0
54935,1
54936,0
54937,0
54938,1
54939,1
54940,1
54941,1
54942,0
54943,1
54944,0
54945,0
54946,0
54947,0
54948,0
54949,1
54950,1
54951,1
54952,1
54953,0
54954,1
54955,1
54956,0
54957,1
54958,0
54959,1
54960,1
54961,0
54962,1
54963,0
54964,0
54965,0
54966,0
54967,1
54968,0
54969,1
54970,1
54971,0
54972,1
54973,0
54974,0
54975,1
54976,1
54977,0
54978,0
54979,1
54980,0
54981,1
54982,0
54983,1
54984,0
54985,0
54986,0
54987,1
54988,0
54989,1
54990,0
54991,1
54992,0
54993,0
54994,1
54995,0
54996,0
54997,1
54998,0
54999,0
55000,1
55001,0
55002,0
55003,0
55004,1
55005,0
55006,0
55007,0
55008,0
55009,0
55010,1
55011,1
55012,1
55013,0
55014,0
55015,1
55016,1
55017,1
55018,0
55019,1
55020,1
55021,0
55022,0
55023,1
55024,0
55025,1
55026,0
55027,0
55028,0
55029,0
55030,1
55031,0
55032,0
55033,1
55034,0
55035,0
55036,1
55037,1
55038,0
55039,0
55040,1
55041,1
55042,0
55043,1
55044,1
55045,0
55046,1
55047,1
55048,0
55049,1
55050,1
55051,1
55052,1
55053,1
55054,1
55055,0
55056,1
55057,1
55058,0
55059,0
55060,0
55061,1
55062,0
55063,1
55064,1
55065,1
55066,1
55067,0
55068,0
55069,1
55070,0
55071,1
55072,1
55073,0
55074,1
55075,0
55076,0
55077,0
55078,1
55079,0
55080,0
55081,1
55082,0
55083,1
55084,0
55085,1
55086,1
55087,0
55088,1
55089,1
55090,0
55091,1
55092,0
55093,0
55094,0
55095,0
55096,0
55097,0
55098,1
55099,0
55100,0
55101,1
55102,0
55103,1
55104,0
55105,0
55106,1
55107,0
55108,0
55109,1
55110,0
55111,1
55112,1
55113,1
55114,1
55115,1
55116,0
55117,1
55118,0
55119,1
55120,0
55121,0
55122,0
55123,1
55124,0
55125,1
55126,1
55127,0
55128,1
55129,1
55130,1
55131,0
55132,0
55133,1
55134,0
55135,1
55136,0
55137,1
55138,0
55139,0
55140,0
55141,1
55142,0
55143,1
55144,0
55145,1
55146,0
55147,1
55148,1
55149,1
55150,1
55151,1
55152,1
55153,0
55154,1
55155,1
55156,1
55157,1
55158,0
55159,0
55160,0
55161,0
55162,1
55163,0
55164,1
55165,1
55166,0
55167,1
55168,1
55169,0
55170,0
55171,1
55172,0
55173,1
55174,0
55175,1
55176,1
55177,1
55178,1
55179,1
55180,0
55181,1
55182,1
55183,0
55184,1
55185,0
55186,1
55187,0
55188,1
55189,0
55190,1
55191,0
55192,1
55193,1
55194,0
55195,0
55196,0
55197,0
55198,1
55199,0
55200,1
55201,1
55202,1
55203,1
55204,0
55205,1
55206,1
55207,1
55208,1
55209,0
55210,0
55211,1
55212,1
55213,0
55214,0
55215,0
55216,0
55217,1
55218,1
55219,0
55220,1
55221,0
55222,1
55223,0
55224,0
55225,0
55226,1
55227,1
55228,1
55229,1
55230,0
55231,0
55232,1
55233,1
55234,1
55235,1
55236,1
55237,1
55238,0
55239,0
55240,1
55241,1
55242,1
55243,0
55244,0
55245,0
55246,0
55247,0
55248,0
55249,0
55250,1
55251,1
55252,0
55253,1
55254,1
55255,0
55256,1
55257,0
55258,1
55259,0
55260,0
55261,1
55262,1
55263,0
55264,0
55265,1
55266,1
55267,0
55268,1
55269,0
55270,0
55271,1
55272,1
55273,1
55274,0
55275,1
55276,1
55277,1
55278,0
55279,0
55280,0
55281,0
55282,0
55283,1
55284,0
55285,0
55286,1
55287,0
55288,1
55289,0
55290,1
55291,1
55292,1
55293,1
55294,1
55295,1
55296,0
55297,0
55298,1
55299,1
55300,0
55301,0
55302,0
55303,0
55304,0
55305,0
55306,1
55307,1
55308,0
55309,1
55310,0
55311,1
55312,1
55313,0
55314,0
55315,0
55316,1
55317,1
55318,1
55319,0
55320,1
55321,1
55322,0
55323,0
55324,0
55325,1
55326,1
55327,1
55328,1
55329,0
55330,1
55331,0
55332,1
55333,1
55334,1
55335,0
55336,0
55337,1
55338,1
55339,1
55340,0
55341,1
55342,0
55343,1
55344,1
55345,0
55346,1
55347,0
55348,1
55349,0
55350,1
55351,1
55352,0
55353,1
55354,0
55355,0
55356,1
55357,0
55358,0
55359,1
55360,1
55361,0
55362,0
55363,0
55364,1
55365,1
55366,1
55367,0
55368,0
55369,1
55370,1
55371,0
55372,0
55373,0
55374,1
55375,1
55376,1
55377,0
55378,1
55379,1
55380,1
55381,0
55382,1
55383,0
55384,1
55385,1
55386,1
55387,0
55388,0
55389,0
55390,1
55391,1
55392,1
55393,1
55394,1
55395,0
55396,1
55397,1
55398,0
55399,1
55400,0
55401,0
55402,1
55403,1
55404,0
55405,1
55406,1
55407,1
55408,1
55409,1
55410,1
55411,1
55412,0
55413,0
55414,0
55415,1
55416,1
55417,0
55418,1
55419,0
55420,0
55421,1
55422,1
55423,0
55424,0
55425,0
55426,1
55427,1
55428,0
55429,0
55430,0
55431,0
55432,0
55433,0
55434,0
55435,0
55436,0
55437,1
55438,0
55439,0
55440,0
55441,0
55442,1
55443,1
55444,1
55445,0
55446,0
55447,1
55448,1
55449,1
55450,1
55451,1
55452,0
55453,1
55454,0
55455,1
55456,0
55457,0
55458,0
55459,0
55460,0
55461,1
55462,0
55463,1
55464,1
55465,1
55466,1
55467,0
55468,1
55469,0
55470,1
55471,0
55472,0
55473,1
55474,0
55475,1
55476,1
55477,1
55478,1
55479,1
55480,0
55481,0
55482,1
55483,0
55484,0
55485,1
55486,0
55487,0
55488,0
55489,1
55490,0
55491,1
55492,1
55493,1
55494,1
55495,0
55496,1
55497,0
55498,1
55499,0
55500,1
55501,1
55502,0
55503,1
55504,1
55505,1
55506,0
55507,0
55508,0
55509,1
55510,1
55511,0
55512,0
55513,0
55514,1
55515,1
55516,0
55517,1
55518,0
55519,1
55520,0
55521,0
55522,0
55523,0
55524,0
55525,0
55526,0
55527,0
55528,0
55529,1
55530,0
55531,1
55532,0
55533,1
55534,0
55535,1
55536,1
55537,0
55538,1
55539,1
55540,1
55541,0
55542,0
55543,0
55544,1
55545,0
55546,1
55547,1
55548,0
55549,0
55550,0
55551,1
55552,0
55553,1
55554,1
55555,0
55556,1
55557,1
55558,1
55559,1
55560,0
55561,1
55562,0
55563,1
55564,1
55565,0
55566,0
55567,0
55568,1
55569,0
55570,0
55571,1
55572,0
55573,0
55574,1
55575,0
55576,1
55577,1
55578,1
55579,0
55580,0
55581,1
55582,0
55583,0
55584,0
55585,1
55586,1
55587,1
55588,0
55589,1
55590,0
55591,1
55592,0
55593,0
55594,0
55595,1
55596,1
55597,0
55598,1
55599,1
55600,1
55601,0
55602,1
55603,0
55604,0
55605,1
55606,0
55607,1
55608,1
55609,0
55610,1
55611,1
55612,0
55613,0
55614,0
55615,1
55616,0
55617,1
55618,1
55619,0
55620,0
55621,0
55622,0
55623,1
55624,1
55625,1
55626,1
55627,1
55628,0
55629,0
55630,1
55631,0
55632,0
55633,1
55634,1
55635,0
55636,1
55637,1
55638,0
55639,0
55640,1
55641,0
55642,1
55643,0
55644,1
55645,1
55646,1
55647,1
55648,0
55649,0
55650,1
55651,0
55652,0
55653,1
55654,0
55655,0
55656,0
55657,0
55658,1
55659,1
55660,1
55661,1
55662,1
55663,0
55664,1
55665,1
55666,1
55667,0
55668,1
55669,1
55670,1
55671,0
55672,0
55673,1
55674,0
55675,1
55676,1
55677,1
55678,0
55679,0
55680,0
55681,1
55682,1
55683,1
55684,0
55685,1
55686,1
55687,1
55688,1
55689,0
55690,0
55691,1
55692,1
55693,1
55694,1
55695,0
55696,1
55697,0
55698,0
55699,0
55700,0
55701,1
55702,0
55703,1
55704,1
55705,1
55706,0
55707,0
55708,1
55709,0
55710,1
55711,0
55712,0
55713,1
55714,1
55715,0
55716,0
55717,0
55718,1
55719,1
55720,1
55721,1
55722,0
55723,1
55724,0
55725,1
55726,0
55727,0
55728,1
55729,1
55730,0
55731,1
55732,1
55733,1
55734,1
55735,1
55736,0
55737,0
55738,1
55739,0
55740,0
55741,0
55742,1
55743,1
55744,0
55745,1
55746,0
55747,1
55748,1
55749,1
55750,1
55751,0
55752,0
55753,1
55754,1
55755,0
55756,0
55757,1
55758,0
55759,0
55760,1
55761,1
55762,1
55763,1
55764,1
55765,1
55766,0
55767,0
55768,1
55769,0
55770,1
55771,1
55772,0
55773,1
55774,1
55775,0
55776,1
55777,0
55778,0
55779,1
55780,1
55781,1
55782,0
55783,0
55784,0
55785,0
55786,0
55787,1
55788,1
55789,1
55790,0
55791,0
55792,0
55793,0
55794,0
55795,1
55796,0
55797,1
55798,1
55799,1
55800,0
55801,0
55802,0
55803,0
55804,0
55805,0
55806,1
55807,1
55808,1
55809,0
55810,0
55811,1
55812,1
55813,1
55814,0
55815,1
55816,1
55817,1
55818,1
55819,1
55820,1
55821,1
55822,0
55823,1
55824,1
55825,1
55826,0
55827,0
55828,1
55829,1
55830,1
55831,1
55832,0
55833,0
55834,1
55835,0
55836,1
55837,1
55838,0
55839,0
55840,0
55841,1
55842,1
55843,0
55844,0
55845,0
55846,1
55847,1
55848,0
55849,1
55850,0
55851,1
55852,0
55853,0
55854,0
55855,0
55856,0
55857,1
55858,1
55859,0
55860,1
55861,0
55862,0
55863,0
55864,0
55865,1
55866,0
55867,0
55868,1
55869,1
55870,1
55871,0
55872,1
55873,1
55874,0
55875,1
55876,0
55877,0
55878,0
55879,1
55880,0
55881,1
55882,1
55883,1
55884,0
55885,0
55886,0
55887,1
55888,0
55889,1
55890,1
55891,0
55892,1
55893,1
55894,0
55895,1
55896,1
55897,0
55898,0
55899,0
55900,1
55901,1
55902,1
55903,1
55904,1
55905,0
55906,1
55907,1
55908,0
55909,1
55910,1
55911,0
55912,1
55913,0
55914,1
55915,1
55916,1
55917,1
55918,0
55919,0
55920,0
55921,1
55922,1
55923,0
55924,0
55925,0
55926,0
